"annotation_id"	"annotator"	"assigned"	"cause"	"cost-push-time"	"cost-time"	"counter-narrative"	"created_at"	"demand-time"	"effect"	"expect-time"	"fiscal-time"	"govt-time"	"id"	"international-time"	"lead_time"	"monetary-time"	"narrative-type"	"other-cause-time"	"other-effect-time"	"purchase-time"	"rates-time"	"redistribution-time"	"savings-time"	"social-time"	"supply-time"	"temporality"	"text"	"trade-time"	"uncertain-time"	"updated_at"	"wage-time"
299	"1"	"mh"	""	""	"present"	"normal-narrative"	"2024-01-25T23:35:50.734492Z"	""	"{""choices"":[""cost"",""rates"",""future""]}"	""	""	""	14390218	""	74.516	""	"effect"	""	""	""	"future"	""	""	""	""	"present"	"( Editing by Elaine Hardcastle )  Next In Business News  WASHINGTON U.S. consumer prices rose more than expected in August as healthcare costs recorded their biggest gain in 32-1/2 years , pointing to a steady build-up of inflation that could allow the Federal Reserve to raise interest rates this year ."	""	""	"2024-01-25T23:35:50.734513Z"	""
300	"1"	"mh"	""	"future"	""	"normal-narrative"	"2024-01-25T23:37:02.906436Z"	""	"cost-push"	""	""	""	70350416	""	64.06	""	"effect"	""	""	""	""	""	""	""	""	"present"	"Lower cost inflation should therefore set the stage for a recovery in economic activity and further profit growth into 2019 ."	""	""	"2024-01-25T23:37:02.906458Z"	""
301	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-25T23:37:28.598644Z"	""	""	""	""	""	3487962	""	9.857	""	"none"	""	""	""	""	""	""	""	""	""	"We wanted him to take the phone , look at the text messages , e-mails , run the search terms that we set forth and give us any communications with anybody about deflation or inflation ."	""	""	"2024-01-25T23:37:28.598671Z"	""
302	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-25T23:45:31.661086Z"	""	"{""choices"":[""rates"",""savings"",""present""]}"	""	""	""	24319480	""	480.851	""	"effect"	""	""	""	"present"	""	"present"	""	""	"present"	"The 10-year yield , a benchmark for global borrowing costs , has been driven steadily higher by a combination of concerns over inflation , growing debt supply and rising Federal Reserve borrowing costs ."	""	""	"2024-01-25T23:45:31.661106Z"	""
303	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-25T23:45:45.642093Z"	""	""	""	""	""	929861	""	9.254	""	"none"	""	""	""	""	""	""	""	""	""	"Still , there 's no need to suppose that serious membership inflation is that rampant ."	""	""	"2024-01-25T23:45:45.642114Z"	""
304	"1"	"mh"	"demand"	""	""	"normal-narrative"	"2024-01-25T23:48:24.727710Z"	"future"	""	""	""	""	86650899	""	156.937	""	"cause"	""	""	""	""	""	""	""	""	"future"	"The central bank official said current inflation measures are being held down by virus-sensitive sectors that could rebound quickly once vaccines take hold ."	""	""	"2024-01-25T23:48:24.727731Z"	""
305	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-25T23:48:40.053254Z"	""	""	""	""	""	26039970	""	10.767	""	"none"	""	""	""	""	""	""	""	""	""	"That 's the increase in hourly wages , adjusted for inflation , for the typical black worker in Florida from 2000 to 2017 , according to a new study from Florida International University ."	""	""	"2024-01-25T23:48:40.053281Z"	""
306	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-25T23:49:24.763093Z"	""	"savings"	""	""	""	31946102	""	28.037	""	"effect"	""	""	""	""	""	"general"	""	""	"general"	"Here are some lower-risk market bets so you do n't just sit in cash  A recession and volatile stock market can lead investors to keep their money in cash , but beware of lost time in the market and inflation ."	""	""	"2024-01-25T23:49:24.763115Z"	""
307	"1"	"mh"	""	"general"	""	"normal-narrative"	"2024-01-25T23:49:59.737774Z"	""	"cost-push"	""	""	""	83221932	""	30.317	""	"effect"	""	""	""	""	""	""	""	""	"general"	"Inflation raises project cost ."	""	""	"2024-01-25T23:49:59.737803Z"	""
308	"1"	"mh"	""	"general"	"general"	"normal-narrative"	"2024-01-25T23:51:03.026992Z"	""	"{""choices"":[""cost"",""general"",""savings"",""general"",""cost-push""]}"	""	""	""	9019829	""	60.352	""	"effect"	""	""	""	""	""	"general"	""	""	"general"	"And if inflation somehow rears up again , stocks will likely be the asset of choice , given their proven ability to rise alongside inflation -- a connection that makes sense given that companies can generally pass along higher prices to their consumers ."	""	""	"2024-01-25T23:51:03.027012Z"	""
309	"1"	"mh"	"other-cause"	""	""	"normal-narrative"	"2024-01-25T23:52:06.083139Z"	""	""	""	""	""	2407239	""	58.831	""	"{""choices"":[""cause"",""foreign""]}"	"past"	""	""	""	""	""	""	""	"present"	"the worst of an economic storm caused by the annexation of Crimea , but acknowledged the crisis had taken a toll on economic growth and driven up inflation ."	""	""	"2024-01-25T23:52:06.083159Z"	""
310	"1"	"mh"	"wage"	""	""	"normal-narrative"	"2024-01-25T23:53:19.070877Z"	""	""	""	""	""	2764794	""	70.152	""	"{""choices"":[""cause"",""foreign""]}"	""	""	""	""	""	""	""	""	"present"	"Like many countries , the U.K. faces low inflation highlighted by low wage growth ."	""	""	"2024-01-25T23:53:19.070901Z"	"present"
311	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-25T23:53:26.148059Z"	""	""	""	""	""	2377734	""	4.707	""	"none"	""	""	""	""	""	""	""	""	""	"Even a developer of inflation theory , Andrei Linde , is not entirely convinced ."	""	""	"2024-01-25T23:53:26.148080Z"	""
312	"1"	"mh"	"{""choices"":[""monetary"",""fiscal""]}"	""	""	"counter_narrative"	"2024-01-25T23:54:46.076490Z"	""	""	""	"past"	""	4784584	""	77.847	"past"	"{""choices"":[""cause"",""foreign""]}"	""	""	""	""	""	""	""	""	"general"	"The Bank of Japan 's unprecedented stimulus and Abe 's pro-growth reforms have yet to spur a recovery in inflation and gross domestic product growth , and the country is yet again in recession ."	""	""	"2024-01-25T23:54:46.076512Z"	""
313	"1"	"mh"	""	"general"	""	"normal-narrative"	"2024-01-25T23:56:51.103882Z"	""	"cost-push"	""	""	""	25204223	""	121.504	""	"effect"	""	""	""	""	""	""	""	""	"general"	"Perhaps the most striking example is the disappearance of the Phillips curve -- the hypothesized inverse relationship between inflation and unemployment ."	""	""	"2024-01-25T23:56:51.103904Z"	""
314	"1"	"mh"	"demand"	""	""	"normal-narrative"	"2024-01-25T23:58:09.854186Z"	"present"	""	""	""	""	2470065	""	69.661	""	"cause"	""	""	""	""	""	""	""	""	"future"	"And after holding near a two percent annual inflation rate ( which is where the Fed wants it ) the measure is pushing towards the three percent level as the recovery in home prices filters into the government 's inflation calculations ."	""	""	"2024-01-25T23:58:09.854212Z"	""
315	"1"	"mh"	""	"present"	""	"normal-narrative"	"2024-01-26T00:00:44.059087Z"	""	"{""choices"":[""cost-push"",""govt"",""general""]}"	""	""	"present"	70762357	""	151.72	""	"effect"	""	""	""	""	""	""	""	""	"present"	"Document  Agenda details UCA tuition and fees + room and board  For years , public colleges and universities have raised tuition and fees because of stagnant state funding that does n't keep up with inflation and other needs , leaders say ."	""	""	"2024-01-26T00:00:44.059108Z"	""
316	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T00:01:02.370130Z"	""	""	""	""	""	2547327	""	11.214	""	"none"	""	""	""	""	""	""	""	""	""	"This measure is defined by an income threshold that is dependent on family composition and income , adjusted for inflation ."	""	""	"2024-01-26T00:01:02.370156Z"	""
317	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T00:01:19.203473Z"	""	"savings"	""	""	""	4784878	""	14.969	""	"effect"	""	""	""	""	""	"general"	""	""	"general"	"Graham discusses how to allocate your capital across stocks and bonds , how to analyze mutual funds , how to take inflation into account , how to think wisely about risk and , especially , how to understand yourself as an investor ."	""	""	"2024-01-26T00:01:19.203495Z"	""
318	"1"	"mh"	"international"	""	""	"normal-narrative"	"2024-01-26T00:02:12.736895Z"	""	""	""	""	""	24059109	"present"	50.383	""	"cause"	""	""	""	""	""	""	""	""	"future"	"He said while business executives were saying that rising trade tensions had become a bit of a risk to the economic outlook , Fed officials felt it was too early to determine what the impact will be in such areas as inflation ."	""	""	"2024-01-26T00:02:12.736916Z"	""
319	"1"	"mh"	""	""	"past"	"normal-narrative"	"2024-01-26T00:02:56.561294Z"	""	"cost"	""	""	""	483270	""	40.157	""	"effect"	""	""	""	""	""	""	""	""	"past"	"Investopedia noted that during the 10 years ending in 1982 , inflation averaged 8.7 percent annually , causing the price of items to almost double within that decade ."	""	""	"2024-01-26T00:02:56.561318Z"	""
320	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T00:03:04.235595Z"	""	""	""	""	""	82039534	""	5.009	""	"none"	""	""	""	""	""	""	""	""	""	"The consumer-price index rose 0.54% from the end of September , leaving the 12-month inflation rate at 3.02% , practically unchanged from the previous month , the National Statistics Institute said Thursday ."	""	""	"2024-01-26T00:03:04.235621Z"	""
321	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T00:06:08.194878Z"	""	"savings"	""	""	""	3261460	""	181.918	""	"effect"	""	""	""	""	""	"general"	""	""	"general"	"One problem posed by low inflation is that it holds up inflation-adjusted interest rates ."	""	""	"2024-01-26T00:06:08.194902Z"	""
322	"1"	"mh"	"monetary"	""	""	"normal-narrative"	"2024-01-26T00:08:32.625454Z"	""	""	""	""	""	1103110	""	133.83	"past"	"cause"	""	""	""	""	""	""	""	""	"past"	"In his landmark 1963 study of the Great Depression , the late Murray Rothbard argued that the quest for price stability had been one of the reasons that economists of the 1920s failed to notice the monetary inflation that was occurring . ("	""	""	"2024-01-26T00:08:32.625475Z"	""
323	"1"	"mh"	"monetary"	""	""	"normal-narrative"	"2024-01-26T00:09:07.179411Z"	""	""	""	""	""	15054630	""	20.796	"general"	"cause"	""	""	""	""	""	""	""	""	"general"	"The bank once said this tactic would quickly produce 2% inflation ."	""	""	"2024-01-26T00:09:07.179433Z"	""
324	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T00:09:27.991199Z"	""	""	""	""	""	764105	""	18.494	""	"none"	""	""	""	""	""	""	""	""	""	"Many variables , including life expectancy , inflation , investment return , are subject to educated guesses which sometimes can lead to rosier projections ."	""	""	"2024-01-26T00:09:27.991218Z"	""
325	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T00:09:41.990392Z"	""	""	""	""	""	70391085	""	11.964	""	"none"	""	""	""	""	""	""	""	""	""	"They do this to meet up with cost of living and inflation ."	""	""	"2024-01-26T00:09:41.990412Z"	""
326	"1"	"mh"	"demand"	""	""	"counter_narrative"	"2024-01-26T00:11:44.127419Z"	"past"	""	""	""	""	3626100	""	115.964	""	"cause"	""	""	""	""	""	""	""	""	"present"	"Despite the more pronounced commodity price boom , growth rates over the last decade have been in line with earlier boom episodes and inflation rates have remained more subdued ."	""	""	"2024-01-26T00:11:44.127443Z"	""
330	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T02:05:45.536922Z"	""	""	""	""	""	17432976	""	14.756	""	"none"	""	""	""	""	""	""	""	""	""	"Inflation is moving up and "" people can feel good about the economic outlook . "" --"	""	""	"2024-01-26T02:05:45.536952Z"	""
331	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T02:06:01.692057Z"	""	""	""	""	""	9152767	""	11.983	""	"none"	""	""	""	""	""	""	""	""	""	"We do n't know how long it 's going to last but for the moment it 's helping the inflation rate to come back . """	""	""	"2024-01-26T02:06:01.692084Z"	""
332	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T02:06:11.326771Z"	""	""	""	""	""	87779300	""	7.182	""	"none"	""	""	""	""	""	""	""	""	""	"After U.S. inflation surged 5.4% in June from a year earlier in its biggest monthly gain since August 2008 , it once again rose 5.4% in July ."	""	""	"2024-01-26T02:06:11.326791Z"	""
333	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T02:06:21.805014Z"	""	""	""	""	""	32048985	""	8.029	""	"none"	""	""	""	""	""	""	""	""	""	"The Fed 's official inflation target is 2 percent ."	""	""	"2024-01-26T02:06:21.805040Z"	""
334	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T02:06:36.603261Z"	""	""	""	""	""	1018966	""	10.723	""	"none"	""	""	""	""	""	""	""	""	""	"In other words , even after adjusting for inflation , most Americans make more than their parents -- but few have actually been able to change their socio-economic class . ("	""	""	"2024-01-26T02:06:36.603281Z"	""
335	"1"	"mh"	""	"general"	""	"normal-narrative"	"2024-01-26T02:09:15.335912Z"	""	"cost-push"	""	""	""	82622481	""	151.781	""	"effect"	""	""	""	""	""	""	""	""	"general"	""" Every enterprise has fixed cost like wages-chemicals that go up over the years there is inflation , "" said Councillor Greg Neitzert . """	""	""	"2024-01-26T02:09:15.335932Z"	""
336	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T02:09:24.313976Z"	""	""	""	""	""	16447819	""	6.469	""	"none"	""	""	""	""	""	""	""	""	""	"Celebrities or not , inauguration price tag of $200 million could top record ( even adjusted for inflation )  President-elect Donald Trump and his team have called his inauguration a "" people 's "" celebration , in contrast to the celebrity-packed celebrations of past years ."	""	""	"2024-01-26T02:09:24.314008Z"	""
337	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T02:09:29.686248Z"	""	""	""	""	""	87269001	""	3.233	""	"none"	""	""	""	""	""	""	""	""	""	"We We used used genomic genomic inflation inflation ( ( ? ?"	""	""	"2024-01-26T02:09:29.686267Z"	""
338	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T02:11:36.358543Z"	""	"{""choices"":[""rates"",""present"",""savings""]}"	""	""	""	85914584	""	124.603	""	"effect"	""	""	""	"present"	""	"present"	""	""	"future"	"As volatility increases with market stress , the options benefit from relative interest rate moves , whether those moves are lower ( or negative ) rates in near-term maturities - often associated with Fed rate cuts - or higher rates in long-term maturities as a result of increasing expectations of future inflation ."	""	""	"2024-01-26T02:11:36.358572Z"	""
339	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T02:13:22.364922Z"	""	"rates"	""	""	""	3875626	""	103.041	""	"{""choices"":[""effect"",""foreign""]}"	""	""	""	"future"	""	""	""	""	"present"	""" With underlying inflation still strong , the Bank of Japan will likely leave policy settings unchanged at its January meeting unless next week 's tankan disappoints significantly , "" Capital Economics ' Japan economist Marcel Thieliant wrote in a research note ."	""	""	"2024-01-26T02:13:22.364944Z"	""
340	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T02:13:47.094341Z"	""	""	""	""	""	7065979	""	20.593	""	"none"	""	""	""	""	""	""	""	""	""	"This second , milder , period of inflation , characterized by a rapid increase in volume , would dilute primordial particle abundances , potentially leaving the universe with the density of dark matter we observe today ."	""	""	"2024-01-26T02:13:47.094368Z"	""
341	"1"	"mh"	""	""	"present"	"normal-narrative"	"2024-01-26T02:14:34.971713Z"	""	"cost"	""	""	""	91599967	""	43.722	""	"effect"	""	""	""	""	""	""	""	""	"present"	"Brian Deese , director of the National Economic Council , admitted that inflation and high gas prices have created "" real economic hardship . """	""	""	"2024-01-26T02:14:34.971736Z"	""
342	"1"	"mh"	""	""	""	"counter_narrative"	"2024-01-26T02:18:33.926844Z"	""	"uncertain"	""	""	""	2678354	""	235.507	""	"effect"	""	""	""	""	""	""	""	""	"general"	"A bit of inflation could induce them to invest , which might yield more rapid economic growth ."	""	"general"	"2024-01-26T02:18:33.926871Z"	""
343	"1"	"mh"	"wage"	""	""	"normal-narrative"	"2024-01-26T02:20:09.165850Z"	""	""	""	""	""	32731071	""	92.981	""	"cause"	""	""	""	""	""	""	""	""	"future"	"The US economy is poised for a powerful surge this year -- one that 's expected to put millions more people back to work and push inflation higher to a more desirable level , according to Eric Rosengren , president of the Federal Reserve Bank of Boston ."	""	""	"2024-01-26T02:20:09.165872Z"	"future"
344	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T02:20:18.023170Z"	""	""	""	""	""	18276054	""	5.357	""	"none"	""	""	""	""	""	""	""	""	""	""" And in the last 12 months , as I said , inflation rate was down , and basically in negative territory ."	""	""	"2024-01-26T02:20:18.023197Z"	""
345	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T02:21:27.500711Z"	""	""	""	""	""	89642118	""	66.641	""	"none"	""	""	""	""	""	""	""	""	""	"There are still residual effects impacting performance from material shortages , supply chain disruptions , and inflation , but with a conservative management team that has deliberately employed a balanced approach to capital allocation by directing half its cash flows to shareholders and reinvesting the rest into the business ."	""	""	"2024-01-26T02:21:27.500737Z"	""
346	"1"	"mh"	""	""	""	"normal-narrative"	"2024-01-26T02:24:41.489813Z"	""	"rates"	""	""	""	13572944	""	191.505	""	"{""choices"":[""effect"",""foreign""]}"	""	""	""	"general"	""	""	""	""	"present"	"The BOJ 's choices will help it avoid a backlash on that front but risk hurting sentiment among investors who expected more-aggressive action to counter faltering inflation and a stronger currency ."	""	""	"2024-01-26T02:24:41.489841Z"	""
